Filename,City,M0_IoU,M2_IoU
potsdam_174.tif,potsdam,0.044291,0.070169
potsdam_175.tif,potsdam,1.000000,0.000000
potsdam_176.tif,potsdam,0.476753,0.533888
potsdam_177.tif,potsdam,0.239410,0.227344
potsdam_178.tif,potsdam,0.538386,0.551249
potsdam_179.tif,potsdam,0.677218,0.677034
potsdam_18.tif,potsdam,0.453552,0.658506
potsdam_180.tif,potsdam,0.874241,0.511328
potsdam_181.tif,potsdam,0.660539,0.761555
potsdam_182.tif,potsdam,0.373890,0.647635
potsdam_183.tif,potsdam,0.711675,0.800804
potsdam_184.tif,potsdam,0.561387,0.824232
potsdam_185.tif,potsdam,0.483390,0.662827
potsdam_186.tif,potsdam,0.708793,0.615995
potsdam_187.tif,potsdam,0.779612,0.223783
potsdam_188.tif,potsdam,0.000162,0.000442
potsdam_189.tif,potsdam,1.000000,0.000000
potsdam_19.tif,potsdam,0.000000,0.000000
potsdam_190.tif,potsdam,1.000000,0.000000
potsdam_191.tif,potsdam,0.530858,0.625203
potsdam_192.tif,potsdam,0.759610,0.717110
potsdam_193.tif,potsdam,0.426713,0.363968
potsdam_194.tif,potsdam,0.494701,0.142584
potsdam_195.tif,potsdam,0.136096,0.561932
potsdam_196.tif,potsdam,0.791301,0.755978
potsdam_197.tif,potsdam,0.518026,0.959634
potsdam_198.tif,potsdam,0.696663,0.905394
potsdam_199.tif,potsdam,0.518123,0.790807
potsdam_2.tif,potsdam,0.665721,0.760171
potsdam_20.tif,potsdam,1.000000,0.000000
potsdam_200.tif,potsdam,0.550813,0.132694
potsdam_201.tif,potsdam,0.000000,0.000000
potsdam_202.tif,potsdam,1.000000,0.000000
potsdam_203.tif,potsdam,1.000000,0.000000
potsdam_204.tif,potsdam,1.000000,0.000000
potsdam_205.tif,potsdam,0.851002,0.731789
potsdam_206.tif,potsdam,0.608609,0.617883
potsdam_207.tif,potsdam,0.825754,0.873347
potsdam_208.tif,potsdam,0.820483,0.916449
potsdam_209.tif,potsdam,0.614049,0.704544
potsdam_21.tif,potsdam,0.524088,0.676057
potsdam_210.tif,potsdam,0.000000,0.000000
potsdam_211.tif,potsdam,0.589265,0.882109
potsdam_212.tif,potsdam,0.348616,0.682694
potsdam_213.tif,potsdam,0.040424,0.028799
potsdam_214.tif,potsdam,0.894572,0.879449
potsdam_215.tif,potsdam,0.855387,0.787634
potsdam_216.tif,potsdam,0.772014,0.770948
potsdam_217.tif,potsdam,1.000000,0.000000
potsdam_218.tif,potsdam,0.569076,0.532289
potsdam_219.tif,potsdam,0.431515,0.339515
potsdam_22.tif,potsdam,0.609374,0.145922
potsdam_220.tif,potsdam,0.473997,0.716759
potsdam_221.tif,potsdam,0.739182,0.814082
potsdam_222.tif,potsdam,1.000000,1.000000
potsdam_223.tif,potsdam,1.000000,1.000000
potsdam_224.tif,potsdam,0.408737,0.735368
potsdam_225.tif,potsdam,0.902472,0.866252
potsdam_226.tif,potsdam,0.744098,0.753785
potsdam_227.tif,potsdam,0.752453,0.839610
potsdam_228.tif,potsdam,0.425353,0.446188
potsdam_229.tif,potsdam,0.266556,0.188365
potsdam_23.tif,potsdam,0.374832,0.736606
potsdam_230.tif,potsdam,1.000000,0.000000
potsdam_231.tif,potsdam,0.635926,0.664831
potsdam_232.tif,potsdam,0.621546,0.554091
potsdam_233.tif,potsdam,0.673947,0.916309
potsdam_234.tif,potsdam,0.000000,0.000000
potsdam_235.tif,potsdam,0.000000,0.000000
potsdam_236.tif,potsdam,0.767253,0.565353
potsdam_237.tif,potsdam,0.633451,0.840135
potsdam_238.tif,potsdam,0.183534,0.625948
potsdam_239.tif,potsdam,0.054977,0.000590
potsdam_24.tif,potsdam,0.538748,0.835896
potsdam_240.tif,potsdam,0.297758,0.442844
potsdam_241.tif,potsdam,0.521553,0.055006
potsdam_242.tif,potsdam,1.000000,0.000000
potsdam_243.tif,potsdam,1.000000,0.000000
potsdam_244.tif,potsdam,0.766724,0.799334
potsdam_245.tif,potsdam,1.000000,1.000000
potsdam_246.tif,potsdam,0.000000,0.000000
potsdam_247.tif,potsdam,0.605228,0.914492
potsdam_248.tif,potsdam,0.293483,0.731535
potsdam_249.tif,potsdam,0.412605,0.452854
potsdam_25.tif,potsdam,0.524508,0.712639
potsdam_250.tif,potsdam,0.000000,0.052856
potsdam_251.tif,potsdam,0.678894,0.307213
potsdam_252.tif,potsdam,0.322230,0.725641
potsdam_253.tif,potsdam,0.556814,0.769109
potsdam_254.tif,potsdam,0.616865,0.578403
potsdam_255.tif,potsdam,0.540360,0.684126
potsdam_256.tif,potsdam,0.443922,0.667638
potsdam_257.tif,potsdam,0.505624,0.523944
potsdam_258.tif,potsdam,1.000000,0.000000
potsdam_259.tif,potsdam,0.593234,0.829349
potsdam_26.tif,potsdam,1.000000,0.000000
potsdam_260.tif,potsdam,0.274859,0.545211
potsdam_261.tif,potsdam,0.500056,0.635902
potsdam_262.tif,potsdam,0.632356,0.447918
potsdam_263.tif,potsdam,0.480506,0.502160
potsdam_264.tif,potsdam,0.655683,0.446819
potsdam_265.tif,potsdam,0.138447,0.121444
potsdam_266.tif,potsdam,0.538435,0.364901
potsdam_267.tif,potsdam,0.495586,0.853138
potsdam_268.tif,potsdam,0.749636,0.666850
potsdam_269.tif,potsdam,0.914738,0.855372
potsdam_27.tif,potsdam,1.000000,0.000000
potsdam_270.tif,potsdam,0.659351,0.636794
potsdam_271.tif,potsdam,0.754758,0.675522
potsdam_272.tif,potsdam,0.521241,0.523999
potsdam_273.tif,potsdam,0.620207,0.330737
potsdam_274.tif,potsdam,0.783312,0.813139
potsdam_275.tif,potsdam,0.503590,0.423583
potsdam_276.tif,potsdam,0.444880,0.575424
potsdam_277.tif,potsdam,0.663434,0.738087
potsdam_278.tif,potsdam,0.693186,0.703356
potsdam_279.tif,potsdam,0.555529,0.727806
potsdam_28.tif,potsdam,0.494797,0.559300
potsdam_280.tif,potsdam,0.497864,0.543519
potsdam_281.tif,potsdam,0.393478,0.544686
potsdam_282.tif,potsdam,0.697756,0.718609
potsdam_283.tif,potsdam,0.338381,0.732990
potsdam_284.tif,potsdam,0.813334,0.769463
potsdam_285.tif,potsdam,0.611783,0.615829
potsdam_286.tif,potsdam,0.127250,0.169597
potsdam_287.tif,potsdam,0.587096,0.851475
potsdam_288.tif,potsdam,0.711764,0.809532
potsdam_289.tif,potsdam,0.370318,0.708913
potsdam_29.tif,potsdam,0.603726,0.190357
potsdam_290.tif,potsdam,0.647778,0.022465
potsdam_291.tif,potsdam,0.756292,0.826131
potsdam_292.tif,potsdam,0.309637,0.638511
potsdam_293.tif,potsdam,0.210228,0.314499
potsdam_294.tif,potsdam,0.382571,0.777471
potsdam_295.tif,potsdam,0.606376,0.402857
potsdam_296.tif,potsdam,0.634605,0.541000
potsdam_297.tif,potsdam,0.479987,0.668020
potsdam_298.tif,potsdam,0.457107,0.586560
potsdam_299.tif,potsdam,0.659901,0.681833
potsdam_3.tif,potsdam,0.617707,0.733865
potsdam_30.tif,potsdam,0.499980,0.685299
potsdam_300.tif,potsdam,0.556214,0.670142
potsdam_301.tif,potsdam,0.464101,0.751279
potsdam_302.tif,potsdam,1.000000,0.000000
potsdam_303.tif,potsdam,0.743411,0.588731
potsdam_304.tif,potsdam,0.686807,0.706002
potsdam_305.tif,potsdam,0.580167,0.702699
potsdam_306.tif,potsdam,0.709684,0.797097
potsdam_307.tif,potsdam,0.608895,0.764308
potsdam_308.tif,potsdam,0.533384,0.191586
potsdam_309.tif,potsdam,0.491970,0.737385
potsdam_31.tif,potsdam,0.331068,0.715913
potsdam_310.tif,potsdam,0.351456,0.320539
potsdam_311.tif,potsdam,0.619076,0.700133
potsdam_312.tif,potsdam,0.313260,0.879648
potsdam_313.tif,potsdam,0.626009,0.673623
potsdam_314.tif,potsdam,0.472673,0.744233
potsdam_315.tif,potsdam,0.000000,0.000000
potsdam_316.tif,potsdam,0.577171,0.311297
potsdam_317.tif,potsdam,0.540014,0.235570
potsdam_318.tif,potsdam,0.614363,0.739770
potsdam_319.tif,potsdam,0.358971,0.529603
potsdam_32.tif,potsdam,0.513245,0.592389
potsdam_320.tif,potsdam,0.768323,0.790225
potsdam_321.tif,potsdam,0.424796,0.762230
potsdam_322.tif,potsdam,1.000000,1.000000
potsdam_323.tif,potsdam,0.814262,0.519125
potsdam_324.tif,potsdam,0.379372,0.409716
potsdam_325.tif,potsdam,0.607177,0.514147
potsdam_326.tif,potsdam,0.685313,0.679421
potsdam_327.tif,potsdam,0.623118,0.793007
potsdam_328.tif,potsdam,0.503454,0.712052
potsdam_329.tif,potsdam,0.000000,0.000000
potsdam_33.tif,potsdam,1.000000,0.000000
potsdam_330.tif,potsdam,0.528422,0.675086
potsdam_331.tif,potsdam,0.751734,0.694880
potsdam_332.tif,potsdam,0.578327,0.705180
potsdam_333.tif,potsdam,0.452589,0.762981
potsdam_334.tif,potsdam,0.630953,0.350186
potsdam_335.tif,potsdam,0.395270,0.642133
potsdam_336.tif,potsdam,0.000000,0.000000
potsdam_337.tif,potsdam,0.680656,0.657189
potsdam_338.tif,potsdam,0.757182,0.714602
potsdam_339.tif,potsdam,0.591243,0.420676
potsdam_34.tif,potsdam,0.104555,0.261118
potsdam_340.tif,potsdam,0.000000,0.009243
potsdam_341.tif,potsdam,0.262743,0.759106
potsdam_342.tif,potsdam,0.363381,0.521981
potsdam_343.tif,potsdam,0.500789,0.695506
potsdam_344.tif,potsdam,0.384467,0.231047
potsdam_345.tif,potsdam,0.708491,0.632805
potsdam_346.tif,potsdam,0.704464,0.729193
potsdam_347.tif,potsdam,0.000000,0.000000
potsdam_348.tif,potsdam,0.641151,0.742160
potsdam_349.tif,potsdam,0.910423,0.867563
potsdam_35.tif,potsdam,0.497396,0.660636
potsdam_350.tif,potsdam,0.759936,0.813503
potsdam_351.tif,potsdam,0.675279,0.664586
potsdam_352.tif,potsdam,0.701399,0.850264
potsdam_353.tif,potsdam,0.529579,0.495779
potsdam_354.tif,potsdam,0.572618,0.524902
potsdam_355.tif,potsdam,0.751981,0.720993
potsdam_356.tif,potsdam,0.576889,0.750442
potsdam_357.tif,potsdam,0.633985,0.772170
potsdam_358.tif,potsdam,0.609965,0.757193
potsdam_359.tif,potsdam,0.710552,0.821777
potsdam_36.tif,potsdam,0.796387,0.700861
potsdam_360.tif,potsdam,0.613563,0.711396
potsdam_361.tif,potsdam,0.575207,0.794747
potsdam_362.tif,potsdam,0.804947,0.824537
potsdam_363.tif,potsdam,0.490068,0.711402
potsdam_364.tif,potsdam,0.721993,0.792658
potsdam_365.tif,potsdam,0.793250,0.783139
potsdam_366.tif,potsdam,0.661456,0.657875
potsdam_367.tif,potsdam,0.561456,0.736553
potsdam_368.tif,potsdam,0.517381,0.723278
potsdam_369.tif,potsdam,0.686024,0.684784
potsdam_37.tif,potsdam,0.867627,0.732734
potsdam_370.tif,potsdam,0.054910,0.035101
potsdam_371.tif,potsdam,0.642342,0.614706
potsdam_372.tif,potsdam,0.374026,0.446033
potsdam_373.tif,potsdam,0.605011,0.694051
potsdam_374.tif,potsdam,0.648196,0.720835
potsdam_375.tif,potsdam,0.501425,0.691163
potsdam_376.tif,potsdam,0.629112,0.567455
potsdam_377.tif,potsdam,0.923445,0.872747
potsdam_378.tif,potsdam,0.738196,0.843394
potsdam_379.tif,potsdam,1.000000,0.000000
potsdam_38.tif,potsdam,0.511527,0.670319
potsdam_380.tif,potsdam,0.662704,0.904069
potsdam_381.tif,potsdam,0.619430,0.689743
potsdam_382.tif,potsdam,0.629159,0.655938
potsdam_383.tif,potsdam,0.491374,0.670187
potsdam_384.tif,potsdam,0.716665,0.832743
potsdam_385.tif,potsdam,0.456056,0.448805
potsdam_386.tif,potsdam,0.410080,0.764481
potsdam_387.tif,potsdam,0.593449,0.745685
potsdam_388.tif,potsdam,0.591489,0.664897
potsdam_389.tif,potsdam,0.521395,0.730399
potsdam_39.tif,potsdam,0.478910,0.308165
potsdam_390.tif,potsdam,0.432625,0.445068
potsdam_391.tif,potsdam,0.113747,0.224339
potsdam_392.tif,potsdam,0.167111,0.301364
potsdam_393.tif,potsdam,0.683247,0.245352
potsdam_394.tif,potsdam,0.455267,0.089820
potsdam_395.tif,potsdam,0.605704,0.168831
potsdam_396.tif,potsdam,0.593646,0.607588
potsdam_397.tif,potsdam,0.583525,0.560749
potsdam_398.tif,potsdam,0.559006,0.690802
potsdam_399.tif,potsdam,0.412836,0.440596
potsdam_4.tif,potsdam,0.223864,0.079925
potsdam_40.tif,potsdam,0.000000,0.000000
potsdam_400.tif,potsdam,0.800996,0.794601
potsdam_401.tif,potsdam,0.057129,0.000000
potsdam_402.tif,potsdam,0.671695,0.771294
potsdam_403.tif,potsdam,0.489883,0.714121
potsdam_404.tif,potsdam,0.636059,0.684959
potsdam_405.tif,potsdam,0.712715,0.672794
potsdam_406.tif,potsdam,0.647496,0.886953
potsdam_407.tif,potsdam,0.370700,0.615420
potsdam_408.tif,potsdam,0.632927,0.841492
potsdam_409.tif,potsdam,0.854041,0.561052
potsdam_41.tif,potsdam,0.040196,0.184570
potsdam_410.tif,potsdam,0.760303,0.888092
potsdam_411.tif,potsdam,0.636521,0.306427
potsdam_412.tif,potsdam,0.599718,0.622856
potsdam_413.tif,potsdam,0.682492,0.740742
potsdam_414.tif,potsdam,1.000000,0.000000
potsdam_415.tif,potsdam,0.830286,0.790817
potsdam_416.tif,potsdam,0.785122,0.770802
potsdam_417.tif,potsdam,0.629871,0.728354
potsdam_418.tif,potsdam,0.740183,0.862726
potsdam_419.tif,potsdam,0.455093,0.224961
potsdam_42.tif,potsdam,0.249267,0.683232
potsdam_420.tif,potsdam,0.422247,0.000000
potsdam_421.tif,potsdam,0.232048,0.468727
potsdam_422.tif,potsdam,0.529985,0.707098
potsdam_423.tif,potsdam,0.900467,0.619779
potsdam_424.tif,potsdam,0.656270,0.798568
potsdam_425.tif,potsdam,0.566989,0.695646
potsdam_426.tif,potsdam,0.194443,0.297162
potsdam_427.tif,potsdam,0.619769,0.362892
potsdam_428.tif,potsdam,0.771694,0.651115
potsdam_429.tif,potsdam,0.509764,0.873555
potsdam_43.tif,potsdam,0.041564,0.196116
potsdam_430.tif,potsdam,0.661996,0.707649
potsdam_431.tif,potsdam,0.746944,0.861569
potsdam_432.tif,potsdam,0.655280,0.799822
potsdam_433.tif,potsdam,0.716128,0.659676
potsdam_434.tif,potsdam,0.597373,0.688039
potsdam_435.tif,potsdam,0.787220,0.349377
potsdam_436.tif,potsdam,0.070788,0.299424
potsdam_437.tif,potsdam,1.000000,0.000000
potsdam_438.tif,potsdam,1.000000,0.000000
potsdam_439.tif,potsdam,0.485776,0.247728
potsdam_44.tif,potsdam,0.668742,0.447529
potsdam_440.tif,potsdam,0.000000,0.000000
potsdam_441.tif,potsdam,0.963034,0.927074
potsdam_442.tif,potsdam,0.507177,0.718599
potsdam_443.tif,potsdam,0.550201,0.365805
potsdam_444.tif,potsdam,0.240373,0.318311
potsdam_445.tif,potsdam,0.659066,0.711507
potsdam_446.tif,potsdam,0.679782,0.821722
potsdam_447.tif,potsdam,0.781730,0.858800
potsdam_448.tif,potsdam,0.000000,1.000000
potsdam_449.tif,potsdam,1.000000,1.000000
potsdam_45.tif,potsdam,0.590662,0.273803
potsdam_450.tif,potsdam,0.637919,0.847857
potsdam_451.tif,potsdam,0.665495,0.444988
potsdam_452.tif,potsdam,0.437879,0.499058
potsdam_453.tif,potsdam,0.506137,0.730705
potsdam_454.tif,potsdam,0.669265,0.562992
potsdam_455.tif,potsdam,1.000000,0.000000
potsdam_456.tif,potsdam,0.666238,0.704312
potsdam_457.tif,potsdam,0.379080,0.582127
potsdam_458.tif,potsdam,0.438790,0.457012
potsdam_459.tif,potsdam,0.514405,0.463956
potsdam_46.tif,potsdam,0.070284,0.054732
potsdam_460.tif,potsdam,0.723154,0.600735
potsdam_461.tif,potsdam,0.734403,0.685230
potsdam_462.tif,potsdam,1.000000,0.000000
potsdam_463.tif,potsdam,0.661729,0.776075
potsdam_464.tif,potsdam,0.604029,0.796107
potsdam_465.tif,potsdam,0.030767,0.287356
potsdam_466.tif,potsdam,0.930296,0.939572
potsdam_467.tif,potsdam,0.402153,0.667536
potsdam_468.tif,potsdam,0.229679,0.523424
potsdam_469.tif,potsdam,0.000000,0.479536
potsdam_47.tif,potsdam,0.471583,0.666281
potsdam_470.tif,potsdam,0.629490,0.649509
potsdam_471.tif,potsdam,0.465598,0.706835
potsdam_472.tif,potsdam,0.427272,0.669191
potsdam_473.tif,potsdam,0.732841,0.829946
potsdam_474.tif,potsdam,0.301586,0.741640
potsdam_475.tif,potsdam,0.286535,0.675781
potsdam_476.tif,potsdam,0.472560,0.274269
potsdam_477.tif,potsdam,0.530153,0.383142
potsdam_478.tif,potsdam,0.694692,0.673925
potsdam_479.tif,potsdam,0.613834,0.643358
potsdam_48.tif,potsdam,0.648440,0.650172
potsdam_480.tif,potsdam,0.861362,0.828046
potsdam_481.tif,potsdam,0.525474,0.843731
potsdam_482.tif,potsdam,0.689498,0.819074
potsdam_483.tif,potsdam,0.776018,0.731654
potsdam_484.tif,potsdam,0.594941,0.590758
potsdam_485.tif,potsdam,0.462581,0.236338
potsdam_486.tif,potsdam,0.609793,0.671288
potsdam_487.tif,potsdam,0.304290,0.885785
potsdam_488.tif,potsdam,0.689834,0.714520
potsdam_489.tif,potsdam,0.606612,0.752227
potsdam_49.tif,potsdam,0.840502,0.875808
potsdam_490.tif,potsdam,0.657024,0.837229
potsdam_491.tif,potsdam,0.550561,0.673379
potsdam_492.tif,potsdam,0.511475,0.730987
potsdam_493.tif,potsdam,0.662885,0.763741
potsdam_494.tif,potsdam,0.765030,0.822254
potsdam_495.tif,potsdam,0.536813,0.703938
potsdam_496.tif,potsdam,0.672616,0.781827
potsdam_497.tif,potsdam,0.689671,0.770534
potsdam_498.tif,potsdam,0.629805,0.845982
potsdam_499.tif,potsdam,0.667057,0.892900
potsdam_5.tif,potsdam,1.000000,0.000000
potsdam_50.tif,potsdam,0.665641,0.694170
potsdam_500.tif,potsdam,0.085895,0.405443
potsdam_501.tif,potsdam,1.000000,0.000000
potsdam_502.tif,potsdam,0.251629,0.846470
potsdam_503.tif,potsdam,0.521231,0.494473
potsdam_504.tif,potsdam,0.000000,0.000000
potsdam_505.tif,potsdam,0.000000,0.000000
potsdam_506.tif,potsdam,0.441496,0.763797
potsdam_507.tif,potsdam,0.486185,0.541486
potsdam_508.tif,potsdam,0.538384,0.620556
potsdam_509.tif,potsdam,0.657619,0.696377
potsdam_51.tif,potsdam,0.000000,0.000000
potsdam_510.tif,potsdam,0.921054,0.777894
potsdam_511.tif,potsdam,0.739205,0.759531
potsdam_512.tif,potsdam,0.540381,0.251308
potsdam_513.tif,potsdam,0.653183,0.606407
potsdam_514.tif,potsdam,0.452949,0.564321
potsdam_515.tif,potsdam,0.535156,0.643567
potsdam_516.tif,potsdam,0.776795,0.470719
potsdam_517.tif,potsdam,0.765587,0.801248
potsdam_518.tif,potsdam,0.684734,0.615044
potsdam_519.tif,potsdam,0.572154,0.410958
potsdam_52.tif,potsdam,1.000000,0.000000
potsdam_520.tif,potsdam,0.645412,0.312173
potsdam_521.tif,potsdam,0.579852,0.601577
potsdam_522.tif,potsdam,0.699945,0.618427
potsdam_523.tif,potsdam,0.756456,0.743691
potsdam_524.tif,potsdam,0.734151,0.770957
potsdam_525.tif,potsdam,0.561723,0.724065
potsdam_526.tif,potsdam,0.668098,0.685289
potsdam_527.tif,potsdam,0.494615,0.541773
potsdam_528.tif,potsdam,0.668719,0.773607
potsdam_529.tif,potsdam,0.705384,0.809296
potsdam_53.tif,potsdam,0.873017,0.935926
potsdam_530.tif,potsdam,0.706495,0.510432
potsdam_531.tif,potsdam,0.625221,0.671272
potsdam_532.tif,potsdam,0.770874,0.739487
potsdam_533.tif,potsdam,0.675252,0.739363
potsdam_534.tif,potsdam,0.253262,0.358713
potsdam_535.tif,potsdam,0.564345,0.678710
potsdam_536.tif,potsdam,0.483928,0.466908
potsdam_537.tif,potsdam,0.700973,0.704547
potsdam_538.tif,potsdam,0.447543,0.624703
potsdam_539.tif,potsdam,0.526396,0.438678
potsdam_54.tif,potsdam,0.732515,0.808813
potsdam_540.tif,potsdam,0.000000,0.000000
potsdam_541.tif,potsdam,0.353702,0.530395
potsdam_542.tif,potsdam,0.399030,0.604395
potsdam_543.tif,potsdam,0.623266,0.727949
potsdam_544.tif,potsdam,0.651889,0.598881
potsdam_545.tif,potsdam,0.610309,0.733543
potsdam_546.tif,potsdam,0.456139,0.638035
potsdam_547.tif,potsdam,0.717331,0.604750
potsdam_548.tif,potsdam,0.656599,0.768417
potsdam_549.tif,potsdam,0.765383,0.667806
potsdam_55.tif,potsdam,0.297663,0.361542
potsdam_550.tif,potsdam,0.691275,0.511931
potsdam_551.tif,potsdam,0.594815,0.530087
potsdam_552.tif,potsdam,0.675371,0.364406
potsdam_553.tif,potsdam,0.556198,0.338438
potsdam_554.tif,potsdam,0.810515,0.734108
potsdam_555.tif,potsdam,0.547680,0.492611
potsdam_556.tif,potsdam,0.710019,0.587284
potsdam_557.tif,potsdam,0.721057,0.578086
potsdam_558.tif,potsdam,0.670486,0.643893
potsdam_559.tif,potsdam,0.578456,0.773706
potsdam_56.tif,potsdam,1.000000,1.000000
potsdam_560.tif,potsdam,0.458727,0.367453
potsdam_561.tif,potsdam,0.609291,0.725280
potsdam_562.tif,potsdam,0.681971,0.576692
potsdam_563.tif,potsdam,0.622383,0.661177
potsdam_564.tif,potsdam,0.774472,0.761043
potsdam_565.tif,potsdam,0.724141,0.710421
potsdam_566.tif,potsdam,0.385420,0.244975
potsdam_567.tif,potsdam,0.701176,0.618947
potsdam_568.tif,potsdam,0.740071,0.676666
potsdam_569.tif,potsdam,0.489011,0.541673
potsdam_57.tif,potsdam,0.377885,0.721068
potsdam_570.tif,potsdam,0.712227,0.684197
potsdam_571.tif,potsdam,0.716417,0.639339
potsdam_572.tif,potsdam,0.701909,0.684068
potsdam_573.tif,potsdam,0.066633,0.000257
potsdam_574.tif,potsdam,0.692849,0.685898
potsdam_575.tif,potsdam,0.848647,0.685190
potsdam_576.tif,potsdam,0.878683,0.303802
potsdam_577.tif,potsdam,0.739499,0.736456
potsdam_578.tif,potsdam,0.681364,0.709155
potsdam_579.tif,potsdam,0.640405,0.681660
potsdam_58.tif,potsdam,0.337850,0.611499
potsdam_580.tif,potsdam,0.294072,0.509212
potsdam_581.tif,potsdam,0.594313,0.541398
potsdam_582.tif,potsdam,0.821726,0.891131
potsdam_583.tif,potsdam,0.903438,0.821155
potsdam_584.tif,potsdam,0.364881,0.896863
potsdam_585.tif,potsdam,0.801274,0.750144
potsdam_586.tif,potsdam,0.619613,0.663415
potsdam_587.tif,potsdam,0.830715,0.214224
potsdam_588.tif,potsdam,1.000000,0.000000
potsdam_589.tif,potsdam,1.000000,0.000000
potsdam_59.tif,potsdam,0.000000,0.000000
potsdam_590.tif,potsdam,1.000000,0.000000
potsdam_591.tif,potsdam,0.174877,0.629689
potsdam_592.tif,potsdam,0.139666,0.619155
potsdam_593.tif,potsdam,0.338860,0.816296
potsdam_594.tif,potsdam,0.623197,0.668173
potsdam_595.tif,potsdam,1.000000,0.000000
potsdam_596.tif,potsdam,1.000000,1.000000
potsdam_597.tif,potsdam,1.000000,1.000000
potsdam_598.tif,potsdam,0.148886,0.691486
potsdam_599.tif,potsdam,0.132571,0.465315
potsdam_6.tif,potsdam,0.782333,0.872039
potsdam_60.tif,potsdam,0.721767,0.613745
potsdam_600.tif,potsdam,0.158971,0.635513
potsdam_601.tif,potsdam,0.318058,0.585972
potsdam_602.tif,potsdam,0.000000,0.000000
potsdam_603.tif,potsdam,0.062921,0.377712
potsdam_604.tif,potsdam,0.159000,0.304370
potsdam_605.tif,potsdam,0.426627,0.662874
potsdam_606.tif,potsdam,0.110654,0.517436
potsdam_607.tif,potsdam,0.262167,0.000000
potsdam_608.tif,potsdam,0.000000,0.000000
potsdam_609.tif,potsdam,0.088600,0.588682
potsdam_61.tif,potsdam,0.531979,0.347615
potsdam_610.tif,potsdam,0.127258,0.287883
potsdam_611.tif,potsdam,0.216007,0.547580
potsdam_612.tif,potsdam,0.373222,0.590751
potsdam_613.tif,potsdam,0.301854,0.696018
potsdam_614.tif,potsdam,0.392551,0.787255
potsdam_615.tif,potsdam,0.351003,0.885601
potsdam_616.tif,potsdam,0.034718,0.000000
potsdam_617.tif,potsdam,0.510853,0.145527
potsdam_618.tif,potsdam,0.604864,0.554637
potsdam_619.tif,potsdam,0.631154,0.809871
potsdam_62.tif,potsdam,0.000000,0.000000
potsdam_620.tif,potsdam,0.262035,0.693091
potsdam_621.tif,potsdam,0.645952,0.385406
potsdam_622.tif,potsdam,0.482484,0.468578
potsdam_623.tif,potsdam,0.396809,0.570525
potsdam_624.tif,potsdam,0.398868,0.712583
potsdam_625.tif,potsdam,0.606821,0.639088
potsdam_626.tif,potsdam,0.766340,0.797649
potsdam_627.tif,potsdam,0.514276,0.786289
potsdam_628.tif,potsdam,0.416785,0.638418
potsdam_629.tif,potsdam,0.572919,0.777433
potsdam_63.tif,potsdam,1.000000,0.000000
potsdam_630.tif,potsdam,0.269972,0.491260
potsdam_631.tif,potsdam,0.334044,0.570748
potsdam_632.tif,potsdam,0.220551,0.546741
potsdam_633.tif,potsdam,0.403985,0.670356
potsdam_634.tif,potsdam,0.482234,0.659779
potsdam_635.tif,potsdam,0.365130,0.480279
potsdam_636.tif,potsdam,0.402337,0.692227
potsdam_637.tif,potsdam,0.676014,0.693972
potsdam_638.tif,potsdam,0.674320,0.671101
potsdam_639.tif,potsdam,0.000000,0.000000
potsdam_64.tif,potsdam,0.863962,0.032279
potsdam_640.tif,potsdam,0.000000,0.000000
potsdam_641.tif,potsdam,1.000000,0.000000
potsdam_642.tif,potsdam,0.433435,0.849916
potsdam_643.tif,potsdam,0.559843,0.656173
potsdam_644.tif,potsdam,0.518847,0.775974
potsdam_645.tif,potsdam,0.738760,0.821802
potsdam_646.tif,potsdam,0.015582,0.014895
potsdam_647.tif,potsdam,0.115879,0.734823
potsdam_648.tif,potsdam,1.000000,1.000000
potsdam_649.tif,potsdam,0.548194,0.739475
potsdam_65.tif,potsdam,0.558108,0.393525
potsdam_650.tif,potsdam,0.000000,0.000000
potsdam_651.tif,potsdam,0.094260,0.494645
potsdam_652.tif,potsdam,0.772299,0.861180
potsdam_653.tif,potsdam,0.481399,0.635569
potsdam_654.tif,potsdam,0.598938,0.752979
potsdam_655.tif,potsdam,0.000000,0.000000
potsdam_656.tif,potsdam,1.000000,0.000000
potsdam_657.tif,potsdam,1.000000,0.000000
potsdam_658.tif,potsdam,0.352918,0.778358
potsdam_659.tif,potsdam,0.517284,0.603490
potsdam_66.tif,potsdam,0.354214,0.693962
potsdam_660.tif,potsdam,0.659040,0.615274
potsdam_661.tif,potsdam,0.519807,0.671252
potsdam_662.tif,potsdam,0.606157,0.553901
potsdam_663.tif,potsdam,0.745317,0.770499
potsdam_664.tif,potsdam,0.406088,0.737852
potsdam_665.tif,potsdam,0.777887,0.744376
potsdam_666.tif,potsdam,0.827011,0.775979
potsdam_667.tif,potsdam,0.643318,0.709332
potsdam_668.tif,potsdam,0.379915,0.557978
potsdam_669.tif,potsdam,0.383793,0.582208
potsdam_67.tif,potsdam,1.000000,0.000000
potsdam_670.tif,potsdam,0.813637,0.841709
potsdam_671.tif,potsdam,0.710863,0.846588
potsdam_672.tif,potsdam,0.781801,0.728781
potsdam_673.tif,potsdam,0.694214,0.704579
potsdam_674.tif,potsdam,0.473250,0.771314
potsdam_675.tif,potsdam,0.426605,0.437699
potsdam_676.tif,potsdam,0.575902,0.645781
potsdam_677.tif,potsdam,0.698250,0.475071
