method,seed,image_id,path,tp,fp,fn,pred_area,gt_area,iou,f1,biou
UNetFormer-style ResNet34,123,potsdam_318,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_318.tif,21058,3285,51627,24343,72685,0.27718836,0.43406027,0.15300178
UNetFormer-style ResNet34,123,potsdam_319,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_319.tif,0,2624,30979,2624,30979,0.00000000,0.00000000,0.06437899
UNetFormer-style ResNet34,123,potsdam_32,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_32.tif,4841,1543,64303,6384,69144,0.06848501,0.12819087,0.22188521
UNetFormer-style ResNet34,123,potsdam_321,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_321.tif,4381,1726,22237,6107,26618,0.15456534,0.26774637,0.20364868
UNetFormer-style ResNet34,123,potsdam_322,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_322.tif,0,5111,0,5111,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,potsdam_323,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_323.tif,881,0,61021,881,61902,0.01423217,0.02806492,0.00000000
UNetFormer-style ResNet34,123,potsdam_324,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_324.tif,2271,5039,36671,7310,38942,0.05163593,0.09820116,0.10038182
UNetFormer-style ResNet34,123,potsdam_325,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_325.tif,996,1146,51274,2142,52270,0.01864610,0.03660957,0.09514835
UNetFormer-style ResNet34,123,potsdam_326,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_326.tif,556,3648,76851,4204,77407,0.00685954,0.01362561,0.05800305
UNetFormer-style ResNet34,123,potsdam_327,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_327.tif,10428,2711,47642,13139,58070,0.17156677,0.29288433,0.11920065
UNetFormer-style ResNet34,123,potsdam_328,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_328.tif,10841,3832,38118,14673,48959,0.20535697,0.34074051,0.23141095
UNetFormer-style ResNet34,123,potsdam_329,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_329.tif,0,3238,9375,3238,9375,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,potsdam_33,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_33.tif,0,982,0,982,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,potsdam_330,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_330.tif,12112,8546,59063,20658,71175,0.15192986,0.26378317,0.11524416
UNetFormer-style ResNet34,123,potsdam_331,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_331.tif,3070,10641,129024,13711,132094,0.02150839,0.04211104,0.05653374
UNetFormer-style ResNet34,123,potsdam_332,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_332.tif,2606,12741,91179,15347,93785,0.02446351,0.04775868,0.11809026
UNetFormer-style ResNet34,123,potsdam_333,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_333.tif,4886,1373,12513,6259,17399,0.26028127,0.41305267,0.15975792
UNetFormer-style ResNet34,123,potsdam_334,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_334.tif,9730,803,67118,10533,76848,0.12530425,0.22270288,0.16898742
UNetFormer-style ResNet34,123,potsdam_335,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_335.tif,414,772,7237,1186,7651,0.04915113,0.09369696,0.03326056
UNetFormer-style ResNet34,123,potsdam_336,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_336.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,potsdam_337,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_337.tif,11846,2851,33761,14697,45607,0.24445912,0.39287609,0.21637133
UNetFormer-style ResNet34,123,potsdam_338,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_338.tif,9034,2012,20752,11046,29786,0.28410592,0.44249608,0.29193716
UNetFormer-style ResNet34,123,potsdam_339,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_339.tif,0,1119,32249,1119,32249,0.00000000,0.00000000,0.04671788
UNetFormer-style ResNet34,123,potsdam_34,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_34.tif,553,355,1103,908,1656,0.27498757,0.43135725,0.24282224
UNetFormer-style ResNet34,123,potsdam_340,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_340.tif,3930,381,33700,4311,37630,0.10339112,0.18740612,0.19048873
UNetFormer-style ResNet34,123,potsdam_341,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_341.tif,2993,661,6587,3654,9580,0.29225662,0.45231978,0.26051358
UNetFormer-style ResNet34,123,potsdam_342,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_342.tif,0,740,1036,740,1036,0.00000000,0.00000000,0.26923077
UNetFormer-style ResNet34,123,potsdam_343,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_343.tif,29264,12242,43905,41506,73169,0.34262566,0.51038151,0.16621077
UNetFormer-style ResNet34,123,potsdam_344,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_344.tif,0,1054,23887,1054,23887,0.00000000,0.00000000,0.05269771
UNetFormer-style ResNet34,123,potsdam_345,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_345.tif,8654,3842,40532,12496,49186,0.16319680,0.28060050,0.18830263
UNetFormer-style ResNet34,123,potsdam_346,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_346.tif,18231,8619,48207,26850,66438,0.24289540,0.39085413,0.26913876
UNetFormer-style ResNet34,123,potsdam_347,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_347.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,potsdam_348,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_348.tif,1713,234,32153,1947,33866,0.05023460,0.09566359,0.02632456
UNetFormer-style ResNet34,123,potsdam_349,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_349.tif,17177,676,29046,17853,46223,0.36625514,0.53614458,0.21962526
UNetFormer-style ResNet34,123,potsdam_35,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_35.tif,14826,5574,79039,20400,93865,0.14909643,0.25950203,0.08447297
UNetFormer-style ResNet34,123,potsdam_350,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_350.tif,16055,2214,90187,18269,106242,0.14803238,0.25788886,0.05886745
UNetFormer-style ResNet34,123,potsdam_351,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_351.tif,9634,5970,48513,15604,58147,0.15025656,0.26125747,0.12086103
UNetFormer-style ResNet34,123,potsdam_353,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_353.tif,21433,4705,38541,26138,59974,0.33137494,0.49779357,0.15530022
UNetFormer-style ResNet34,123,potsdam_354,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_354.tif,2432,399,56118,2831,58550,0.04125600,0.07924276,0.08058070
UNetFormer-style ResNet34,123,potsdam_355,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_355.tif,16739,18294,114567,35033,131306,0.11189171,0.20126368,0.18461163
UNetFormer-style ResNet34,123,potsdam_356,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_356.tif,5727,2732,49472,8459,55199,0.09885899,0.17993025,0.10674971
UNetFormer-style ResNet34,123,potsdam_358,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_358.tif,12650,11803,97870,24453,110520,0.10341473,0.18744490,0.17910290
UNetFormer-style ResNet34,123,potsdam_359,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_359.tif,2097,6204,97065,8301,99162,0.01990206,0.03902739,0.09746694
UNetFormer-style ResNet34,123,potsdam_36,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_36.tif,13863,5908,98956,19771,112819,0.11676367,0.20911079,0.11918616
UNetFormer-style ResNet34,123,potsdam_360,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_360.tif,12495,2637,73356,15132,85851,0.14120559,0.24746740,0.10541953
UNetFormer-style ResNet34,123,potsdam_361,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_361.tif,6164,4149,42206,10313,48370,0.11736705,0.21007788,0.11395877
UNetFormer-style ResNet34,123,potsdam_362,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_362.tif,18145,5684,67310,23829,85455,0.19909150,0.33207057,0.16091929
UNetFormer-style ResNet34,123,potsdam_363,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_363.tif,12,2009,33758,2021,33770,0.00033539,0.00067056,0.07958340
UNetFormer-style ResNet34,123,potsdam_364,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_364.tif,23479,2244,82900,25723,106379,0.21615128,0.35546774,0.18675420
UNetFormer-style ResNet34,123,potsdam_365,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_365.tif,9571,3146,124999,12717,134570,0.06949810,0.12996395,0.12279248
UNetFormer-style ResNet34,123,potsdam_366,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_366.tif,2177,9617,101184,11794,103361,0.01926924,0.03780991,0.09078629
UNetFormer-style ResNet34,123,potsdam_367,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_367.tif,2980,3725,58055,6705,61035,0.04601606,0.08798347,0.11804546
UNetFormer-style ResNet34,123,potsdam_368,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_368.tif,18242,6791,42377,25033,60619,0.27061267,0.42595619,0.21092008
UNetFormer-style ResNet34,123,potsdam_369,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_369.tif,12178,1955,80751,14133,92929,0.12834619,0.22749435,0.23987980
UNetFormer-style ResNet34,123,potsdam_37,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_37.tif,5024,925,97079,5949,102103,0.04876344,0.09299226,0.01184804
UNetFormer-style ResNet34,123,potsdam_370,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_370.tif,770,1313,246,2083,1016,0.33061400,0.49693449,0.25431607
UNetFormer-style ResNet34,123,potsdam_371,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_371.tif,5352,6813,76722,12165,82074,0.06021128,0.11358355,0.14047231
UNetFormer-style ResNet34,123,potsdam_372,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_372.tif,761,5601,28890,6362,29651,0.02158743,0.04226252,0.09059386
UNetFormer-style ResNet34,123,potsdam_373,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_373.tif,3707,4497,74421,8204,78128,0.04486536,0.08587777,0.02140290
UNetFormer-style ResNet34,123,potsdam_374,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_374.tif,12635,2912,83980,15547,96615,0.12695048,0.22529912,0.07040704
UNetFormer-style ResNet34,123,potsdam_376,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_376.tif,3784,2784,70203,6568,73987,0.04928945,0.09394823,0.07767066
UNetFormer-style ResNet34,123,potsdam_377,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_377.tif,29392,1826,11183,31218,40575,0.69319120,0.81879849,0.33863472
UNetFormer-style ResNet34,123,potsdam_378,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_378.tif,873,4043,30622,4916,31495,0.02456525,0.04795254,0.16027317
UNetFormer-style ResNet34,123,potsdam_379,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_379.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,potsdam_38,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_38.tif,13245,4026,67593,17271,80838,0.15607325,0.27000581,0.24553310
UNetFormer-style ResNet34,123,potsdam_380,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_380.tif,114,2555,41709,2669,41823,0.00256884,0.00512452,0.05490334
UNetFormer-style ResNet34,123,potsdam_381,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_381.tif,35352,2683,15034,38035,50386,0.66615161,0.79962905,0.20432484
UNetFormer-style ResNet34,123,potsdam_382,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_382.tif,1828,3951,43252,5779,45080,0.03728254,0.07188502,0.06108903
UNetFormer-style ResNet34,123,potsdam_383,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_383.tif,18,1494,79409,1512,79427,0.00022244,0.00044478,0.00907522
UNetFormer-style ResNet34,123,potsdam_384,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_384.tif,17892,994,37671,18886,55563,0.31635341,0.48065118,0.24230337
UNetFormer-style ResNet34,123,potsdam_385,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_385.tif,2169,0,1046,2169,3215,0.67465008,0.80572065,0.37760592
UNetFormer-style ResNet34,123,potsdam_386,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_386.tif,14619,591,6663,15210,21282,0.66835825,0.80121671,0.47539743
UNetFormer-style ResNet34,123,potsdam_387,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_387.tif,3840,1444,63424,5284,67264,0.05588869,0.10586095,0.11386589
UNetFormer-style ResNet34,123,potsdam_388,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_388.tif,6640,6460,13275,13100,19915,0.25175355,0.40224141,0.03582890
UNetFormer-style ResNet34,123,potsdam_389,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_389.tif,1773,4382,17031,6155,18804,0.07646856,0.14207300,0.10187512
UNetFormer-style ResNet34,123,potsdam_39,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_39.tif,6479,3788,58890,10267,65369,0.09368538,0.17132054,0.06606145
UNetFormer-style ResNet34,123,potsdam_390,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_390.tif,2542,643,29136,3185,31678,0.07864856,0.14582796,0.22461574
UNetFormer-style ResNet34,123,potsdam_391,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_391.tif,2181,930,405,3111,2586,0.62030717,0.76566614,0.31901006
UNetFormer-style ResNet34,123,potsdam_392,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_392.tif,1047,5360,13018,6407,14065,0.05389961,0.10228605,0.09510816
UNetFormer-style ResNet34,123,potsdam_394,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_394.tif,795,8558,48737,9353,49532,0.01368566,0.02700178,0.01325322
UNetFormer-style ResNet34,123,potsdam_395,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_395.tif,7177,5061,57801,12238,64978,0.10247148,0.18589412,0.03371598
UNetFormer-style ResNet34,123,potsdam_396,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_396.tif,38600,2538,71558,41138,110158,0.34251437,0.51025804,0.06090657
UNetFormer-style ResNet34,123,potsdam_397,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_397.tif,43707,1912,78333,45619,122040,0.35261230,0.52137971,0.24462707
UNetFormer-style ResNet34,123,potsdam_398,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_398.tif,25821,3487,38344,29308,64165,0.38167386,0.55248040,0.11793398
UNetFormer-style ResNet34,123,potsdam_4,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_4.tif,0,1615,15449,1615,15449,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,potsdam_40,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_40.tif,0,158,0,158,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,potsdam_400,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_400.tif,3559,1164,97767,4723,101326,0.03472534,0.06711992,0.04519723
UNetFormer-style ResNet34,123,potsdam_401,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_401.tif,0,3451,2504,3451,2504,0.00000000,0.00000000,0.03196896
UNetFormer-style ResNet34,123,potsdam_402,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_402.tif,55141,6441,32706,61582,87847,0.58481461,0.73802274,0.18285416
UNetFormer-style ResNet34,123,potsdam_403,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_403.tif,34225,4903,70986,39128,105211,0.31081425,0.47423080,0.07921508
UNetFormer-style ResNet34,123,potsdam_404,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_404.tif,52251,2686,71625,54937,123876,0.41284904,0.58442060,0.11744656
UNetFormer-style ResNet34,123,potsdam_405,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_405.tif,15350,1733,70698,17083,86048,0.17486700,0.29767965,0.03062966
UNetFormer-style ResNet34,123,potsdam_406,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_406.tif,0,1235,61741,1235,61741,0.00000000,0.00000000,0.08989829
UNetFormer-style ResNet34,123,potsdam_407,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_407.tif,0,4772,56006,4772,56006,0.00000000,0.00000000,0.02382892
UNetFormer-style ResNet34,123,potsdam_408,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_408.tif,4178,1552,11816,5730,15994,0.23811695,0.38464371,0.12883036
UNetFormer-style ResNet34,123,potsdam_409,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_409.tif,53652,3961,67221,57613,120873,0.42978676,0.60119001,0.18101002
UNetFormer-style ResNet34,123,potsdam_41,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_41.tif,1059,1878,4651,2937,5710,0.13956247,0.24494044,0.15178162
UNetFormer-style ResNet34,123,potsdam_410,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_410.tif,56075,9962,66705,66037,122780,0.42243600,0.59396135,0.22828983
UNetFormer-style ResNet34,123,potsdam_411,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_411.tif,1248,1363,42457,2611,43705,0.02769149,0.05389066,0.08094604
UNetFormer-style ResNet34,123,potsdam_413,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_413.tif,4635,4615,38984,9250,43619,0.09609404,0.17533905,0.12838587
UNetFormer-style ResNet34,123,potsdam_414,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_414.tif,0,6003,0,6003,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,potsdam_416,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_416.tif,28593,4390,63249,32983,91842,0.29712570,0.45812938,0.19223732
UNetFormer-style ResNet34,123,potsdam_417,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_417.tif,9058,5980,41300,15038,50358,0.16077958,0.27702000,0.12487336
UNetFormer-style ResNet34,123,potsdam_419,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_419.tif,2830,1142,16938,3972,19768,0.13534194,0.23841618,0.15072870
UNetFormer-style ResNet34,123,potsdam_42,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_42.tif,3076,5682,24231,8758,27307,0.09324320,0.17058090,0.09305761
UNetFormer-style ResNet34,123,potsdam_420,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_420.tif,0,3580,36502,3580,36502,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,potsdam_421,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_421.tif,1111,2448,37777,3559,38888,0.02687730,0.05234763,0.00909037
UNetFormer-style ResNet34,123,potsdam_422,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_422.tif,17015,782,58256,17797,75271,0.22372556,0.36564662,0.08600670
UNetFormer-style ResNet34,123,potsdam_424,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_424.tif,13216,5299,81932,18515,95148,0.13157187,0.23254709,0.09539526
UNetFormer-style ResNet34,123,potsdam_425,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_425.tif,8626,3627,28724,12253,37350,0.21050833,0.34780154,0.15207089
UNetFormer-style ResNet34,123,potsdam_427,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_427.tif,8894,4549,62028,13443,70922,0.11784659,0.21084573,0.05952052
UNetFormer-style ResNet34,123,potsdam_428,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_428.tif,3469,5014,148428,8483,151897,0.02210807,0.04325976,0.10129477
UNetFormer-style ResNet34,123,potsdam_429,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_429.tif,4438,6698,105437,11136,109875,0.03807057,0.07334870,0.18647422
UNetFormer-style ResNet34,123,potsdam_43,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_43.tif,0,1233,3076,1233,3076,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,potsdam_430,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_430.tif,8757,3637,114922,12394,123679,0.06878161,0.12871032,0.15758489
UNetFormer-style ResNet34,123,potsdam_431,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_431.tif,5127,2516,47214,7643,52341,0.09346118,0.17094559,0.10189097
UNetFormer-style ResNet34,123,potsdam_432,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_432.tif,4009,6125,46601,10134,50610,0.07066185,0.13199658,0.15268456
UNetFormer-style ResNet34,123,potsdam_433,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_433.tif,7649,9470,17430,17119,25079,0.22139570,0.36252903,0.09386939
UNetFormer-style ResNet34,123,potsdam_434,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_434.tif,1741,12,42169,1753,43910,0.03963845,0.07625430,0.11424244
UNetFormer-style ResNet34,123,potsdam_435,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_435.tif,1954,664,40055,2618,42009,0.04579008,0.08757030,0.18100778
UNetFormer-style ResNet34,123,potsdam_436,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_436.tif,173,571,836,744,1009,0.10949367,0.19737593,0.00000000
UNetFormer-style ResNet34,123,potsdam_437,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_437.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,potsdam_438,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_438.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,potsdam_439,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_439.tif,948,1875,8695,2823,9643,0.08230596,0.15209369,0.12661857
UNetFormer-style ResNet34,123,potsdam_44,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_44.tif,0,0,58180,0,58180,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,potsdam_440,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_440.tif,0,6776,0,6776,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,potsdam_441,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_441.tif,7968,1889,13421,9857,21389,0.34229745,0.51001728,0.04384888
UNetFormer-style ResNet34,123,potsdam_442,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_442.tif,1681,4125,20659,5806,22340,0.06351785,0.11944859,0.31274709
UNetFormer-style ResNet34,123,potsdam_443,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_443.tif,4256,404,7554,4660,11810,0.34845260,0.51681846,0.20538563
UNetFormer-style ResNet34,123,potsdam_444,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_444.tif,4319,4963,972,9282,5291,0.42120148,0.59274000,0.35750396
UNetFormer-style ResNet34,123,potsdam_445,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_445.tif,5984,991,82093,6975,88077,0.06718462,0.12591003,0.07384355
UNetFormer-style ResNet34,123,potsdam_447,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_447.tif,3368,3176,47289,6544,50657,0.06256385,0.11776018,0.08598920
UNetFormer-style ResNet34,123,potsdam_448,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_448.tif,0,1488,0,1488,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,potsdam_449,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_449.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,potsdam_45,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_45.tif,5660,742,24370,6402,30030,0.18393345,0.31071585,0.24178801
UNetFormer-style ResNet34,123,potsdam_450,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_450.tif,14252,4708,5069,18960,19321,0.59311665,0.74459915,0.27435733
UNetFormer-style ResNet34,123,potsdam_451,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_451.tif,8570,4668,88659,13238,97229,0.08410454,0.15515946,0.10444606
UNetFormer-style ResNet34,123,potsdam_452,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_452.tif,946,7186,91369,8132,92315,0.00950744,0.01883580,0.06101979
UNetFormer-style ResNet34,123,potsdam_453,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_453.tif,1415,5132,62484,6547,63899,0.02049804,0.04017261,0.09286081
UNetFormer-style ResNet34,123,potsdam_454,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_454.tif,3255,183,37967,3438,41222,0.07861369,0.14576803,0.07715329
UNetFormer-style ResNet34,123,potsdam_455,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_455.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,potsdam_456,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_456.tif,11665,3812,21415,15477,33080,0.31619321,0.48046626,0.20681484
UNetFormer-style ResNet34,123,potsdam_457,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_457.tif,15840,5400,17160,21240,33000,0.41250000,0.58407080,0.20019209
UNetFormer-style ResNet34,123,potsdam_458,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_458.tif,2117,7820,33772,9937,35889,0.04843396,0.09239296,0.06507443
UNetFormer-style ResNet34,123,potsdam_459,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_459.tif,36438,6042,40478,42480,76916,0.43923431,0.61037221,0.23733452
UNetFormer-style ResNet34,123,potsdam_46,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_46.tif,572,1232,4592,1804,5164,0.08943089,0.16417910,0.11787768
UNetFormer-style ResNet34,123,potsdam_460,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_460.tif,8263,3240,57162,11503,65425,0.12033787,0.21482425,0.18610997
UNetFormer-style ResNet34,123,potsdam_461,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_461.tif,2926,3016,5273,5942,8199,0.26090058,0.41383212,0.20510753
UNetFormer-style ResNet34,123,potsdam_462,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_462.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,123,potsdam_463,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_463.tif,3745,5889,32499,9634,36244,0.08888520,0.16325908,0.07346716
UNetFormer-style ResNet34,123,potsdam_464,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_464.tif,4592,4507,29315,9099,33907,0.11953975,0.21355160,0.19397890
UNetFormer-style ResNet34,123,potsdam_465,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_465.tif,0,3236,805,3236,805,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,123,potsdam_466,/path/to/project/data/raw/whu_mix_full_test/test/image/potsdam_466.tif,3180,710,35720,3890,38900,0.08028276,0.14863286,0.05341410
