method,seed,image_id,path,tp,fp,fn,pred_area,gt_area,iou,f1,biou
UNetFormer-style ResNet34,42,wuxi_13,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_13.tif,13566,12217,17927,25783,31493,0.31036376,0.47370626,0.22070639
UNetFormer-style ResNet34,42,wuxi_130,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_130.tif,76741,679,14809,77420,91550,0.83207017,0.90833876,0.41981398
UNetFormer-style ResNet34,42,wuxi_1300,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1300.tif,46521,5173,11819,51694,58340,0.73246422,0.84557500,0.31091829
UNetFormer-style ResNet34,42,wuxi_1301,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1301.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,wuxi_1302,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1302.tif,28402,6346,19637,34748,48039,0.52223959,0.68614638,0.32862430
UNetFormer-style ResNet34,42,wuxi_1303,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1303.tif,19663,9974,81067,29637,100730,0.17761779,0.30165609,0.17538664
UNetFormer-style ResNet34,42,wuxi_1304,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1304.tif,41566,19318,3185,60884,44751,0.64876930,0.78697401,0.19524688
UNetFormer-style ResNet34,42,wuxi_1305,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1305.tif,58814,4600,12935,63414,71749,0.77033098,0.87026775,0.35436814
UNetFormer-style ResNet34,42,wuxi_1306,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1306.tif,32438,5822,28873,38260,61311,0.48319009,0.65155517,0.26374188
UNetFormer-style ResNet34,42,wuxi_1307,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1307.tif,53538,6912,14378,60450,67916,0.71548084,0.83414611,0.32853649
UNetFormer-style ResNet34,42,wuxi_1308,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1308.tif,37,37378,0,37415,37,0.00098891,0.00197586,0.00482872
UNetFormer-style ResNet34,42,wuxi_1309,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1309.tif,38139,2211,8833,40350,46972,0.77545087,0.87352557,0.40534115
UNetFormer-style ResNet34,42,wuxi_131,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_131.tif,49110,626,13717,49736,62827,0.77395868,0.87257802,0.41783149
UNetFormer-style ResNet34,42,wuxi_1310,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1310.tif,51054,8990,10113,60044,61167,0.72771071,0.84239879,0.37801205
UNetFormer-style ResNet34,42,wuxi_1311,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1311.tif,23606,20106,7610,43712,31216,0.45995869,0.63009823,0.25290491
UNetFormer-style ResNet34,42,wuxi_1312,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1312.tif,16934,10779,1651,27713,18585,0.57669255,0.73152188,0.29498033
UNetFormer-style ResNet34,42,wuxi_1313,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1313.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,wuxi_1314,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1314.tif,38372,11215,35030,49587,73402,0.45347862,0.62399076,0.38972601
UNetFormer-style ResNet34,42,wuxi_1315,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1315.tif,45400,8727,5989,54127,51389,0.75520660,0.86053300,0.47668991
UNetFormer-style ResNet34,42,wuxi_1317,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1317.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,wuxi_1318,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1318.tif,16049,1187,16316,17236,32365,0.47833214,0.64712405,0.32621857
UNetFormer-style ResNet34,42,wuxi_1319,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1319.tif,49307,9116,4308,58423,53615,0.78600692,0.88018351,0.50261672
UNetFormer-style ResNet34,42,wuxi_132,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_132.tif,84403,7720,3700,92123,88103,0.88082193,0.93663511,0.34521576
UNetFormer-style ResNet34,42,wuxi_1321,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1321.tif,56897,4405,28093,61302,84990,0.63646736,0.77785525,0.28478188
UNetFormer-style ResNet34,42,wuxi_1322,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1322.tif,72941,6510,17966,79451,90907,0.74875022,0.85632609,0.29342567
UNetFormer-style ResNet34,42,wuxi_1323,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1323.tif,13792,1236,5848,15028,19640,0.66066296,0.79566171,0.43117987
UNetFormer-style ResNet34,42,wuxi_1324,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1324.tif,14409,4375,4689,18784,19098,0.61385422,0.76073069,0.31127180
UNetFormer-style ResNet34,42,wuxi_1325,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1325.tif,13100,5679,22992,18779,36092,0.31361471,0.47748355,0.21656074
UNetFormer-style ResNet34,42,wuxi_1326,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1326.tif,41064,544,7062,41608,48126,0.84372303,0.91523837,0.54417739
UNetFormer-style ResNet34,42,wuxi_1327,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1327.tif,34761,3019,16241,37780,51002,0.64347198,0.78306413,0.32419085
UNetFormer-style ResNet34,42,wuxi_1329,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1329.tif,6900,4763,36840,11663,43740,0.14225924,0.24908398,0.18026270
UNetFormer-style ResNet34,42,wuxi_133,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_133.tif,31732,7829,1205,39561,32937,0.77839376,0.87538967,0.18881238
UNetFormer-style ResNet34,42,wuxi_1330,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1330.tif,25292,5292,43354,30584,68646,0.34207038,0.50976519,0.19435513
UNetFormer-style ResNet34,42,wuxi_1331,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1331.tif,32436,10168,16630,42604,49066,0.54759091,0.70766881,0.23880828
UNetFormer-style ResNet34,42,wuxi_1332,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1332.tif,5724,4387,41161,10111,46885,0.11163988,0.20085620,0.11238569
UNetFormer-style ResNet34,42,wuxi_1333,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1333.tif,16280,342,49555,16622,65835,0.24600692,0.39487248,0.14884533
UNetFormer-style ResNet34,42,wuxi_1334,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1334.tif,13930,2592,40082,16522,54012,0.24609568,0.39498681,0.16709244
UNetFormer-style ResNet34,42,wuxi_1335,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1335.tif,31845,2660,8846,34505,40691,0.73458513,0.84698654,0.40316358
UNetFormer-style ResNet34,42,wuxi_1336,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1336.tif,13082,17135,2104,30217,15186,0.40475233,0.57626148,0.24588823
UNetFormer-style ResNet34,42,wuxi_1337,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1337.tif,4261,18761,436,23022,4697,0.18164379,0.30744255,0.13076621
UNetFormer-style ResNet34,42,wuxi_1338,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1338.tif,17528,1451,47151,18979,64679,0.26505368,0.41903942,0.19094315
UNetFormer-style ResNet34,42,wuxi_1339,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1339.tif,13407,7129,39583,20536,52990,0.22300770,0.36468732,0.13697811
UNetFormer-style ResNet34,42,wuxi_134,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_134.tif,7804,398,320,8202,8124,0.91574748,0.95602107,0.71716974
UNetFormer-style ResNet34,42,wuxi_1340,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1340.tif,20472,7924,24553,28396,45025,0.38663620,0.55766061,0.24926532
UNetFormer-style ResNet34,42,wuxi_1341,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1341.tif,0,0,123,0,123,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,wuxi_1342,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1342.tif,7946,499,7095,8445,15041,0.51132561,0.67665843,0.32415376
UNetFormer-style ResNet34,42,wuxi_1343,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1343.tif,9451,6229,28178,15680,37629,0.21549090,0.35457427,0.13556846
UNetFormer-style ResNet34,42,wuxi_1344,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1344.tif,3720,4606,19858,8326,23578,0.13198978,0.23319960,0.14371973
UNetFormer-style ResNet34,42,wuxi_1345,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1345.tif,2221,2034,54512,4255,56733,0.03779332,0.07283400,0.03711959
UNetFormer-style ResNet34,42,wuxi_1346,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1346.tif,1081,4346,53553,5427,54634,0.01832825,0.03599674,0.04528063
UNetFormer-style ResNet34,42,wuxi_1347,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1347.tif,12901,4676,51230,17577,64131,0.18749546,0.31578303,0.08974301
UNetFormer-style ResNet34,42,wuxi_1348,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1348.tif,5835,18950,10750,24785,16585,0.16420431,0.28208847,0.09803027
UNetFormer-style ResNet34,42,wuxi_1349,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1349.tif,21592,3606,26748,25198,48340,0.41566242,0.58723381,0.32912551
UNetFormer-style ResNet34,42,wuxi_135,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_135.tif,22634,1233,1091,23867,23725,0.90688356,0.95116826,0.60863364
UNetFormer-style ResNet34,42,wuxi_1350,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1350.tif,1804,4,43619,1808,45423,0.03971207,0.07639051,0.04188841
UNetFormer-style ResNet34,42,wuxi_1351,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1351.tif,1586,18,10973,1604,12559,0.12610320,0.22396385,0.18018407
UNetFormer-style ResNet34,42,wuxi_1352,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1352.tif,0,3139,0,3139,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,wuxi_1353,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1353.tif,35971,6603,1901,42574,37872,0.80879146,0.89428934,0.50815285
UNetFormer-style ResNet34,42,wuxi_1354,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1354.tif,49923,18130,21349,68053,71272,0.55841033,0.71664095,0.26508164
UNetFormer-style ResNet34,42,wuxi_1355,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1355.tif,51309,27161,4316,78470,55625,0.61977871,0.76526343,0.24758462
UNetFormer-style ResNet34,42,wuxi_1356,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1356.tif,31959,15524,2862,47483,34821,0.63479988,0.77660867,0.27258786
UNetFormer-style ResNet34,42,wuxi_1357,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1357.tif,22792,8240,7359,31032,30151,0.59368081,0.74504356,0.34048765
UNetFormer-style ResNet34,42,wuxi_1359,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1359.tif,34312,27479,7059,61791,41371,0.49835875,0.66520618,0.23551831
UNetFormer-style ResNet34,42,wuxi_136,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_136.tif,40659,19692,509,60351,41168,0.66807427,0.80101262,0.25788311
UNetFormer-style ResNet34,42,wuxi_1360,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1360.tif,29370,34148,2491,63518,31861,0.44493933,0.61585884,0.18966133
UNetFormer-style ResNet34,42,wuxi_1361,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1361.tif,23395,9446,3458,32841,26853,0.64450811,0.78383087,0.29794118
UNetFormer-style ResNet34,42,wuxi_1362,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1362.tif,27460,9373,784,36833,28244,0.72998910,0.84392335,0.39067881
UNetFormer-style ResNet34,42,wuxi_1363,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1363.tif,19697,778,1925,20475,21622,0.87933036,0.93579115,0.36050017
UNetFormer-style ResNet34,42,wuxi_1364,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1364.tif,3001,3883,3449,6884,6450,0.29042872,0.45012749,0.13801975
UNetFormer-style ResNet34,42,wuxi_1365,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1365.tif,55494,4847,4885,60341,60379,0.85079569,0.91938370,0.44293690
UNetFormer-style ResNet34,42,wuxi_1366,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1366.tif,43961,18738,1805,62699,45766,0.68152363,0.81060250,0.36709025
UNetFormer-style ResNet34,42,wuxi_1367,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1367.tif,11168,69346,2983,80514,14151,0.13375331,0.23594782,0.18064602
UNetFormer-style ResNet34,42,wuxi_1368,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1368.tif,8767,13773,941,22540,9708,0.37336570,0.54372364,0.25346350
UNetFormer-style ResNet34,42,wuxi_137,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_137.tif,10365,23367,906,33732,11271,0.29923783,0.46063596,0.13381818
UNetFormer-style ResNet34,42,wuxi_1370,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1370.tif,15101,8248,26690,23349,41791,0.30178461,0.46364753,0.13648594
UNetFormer-style ResNet34,42,wuxi_1371,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1371.tif,7067,3457,53450,10524,60517,0.11046675,0.19895553,0.09522497
UNetFormer-style ResNet34,42,wuxi_1372,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1372.tif,791,2800,27624,3591,28415,0.02534038,0.04942823,0.02152457
UNetFormer-style ResNet34,42,wuxi_1373,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1373.tif,5046,4515,3491,9561,8537,0.38660742,0.55763068,0.18874227
UNetFormer-style ResNet34,42,wuxi_1375,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1375.tif,300,0,32575,300,32875,0.00912548,0.01808591,0.00000000
UNetFormer-style ResNet34,42,wuxi_1376,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1376.tif,0,7815,12269,7815,12269,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,wuxi_1378,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1378.tif,46271,3809,29150,50080,75421,0.58400858,0.73738058,0.32475208
UNetFormer-style ResNet34,42,wuxi_1379,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1379.tif,37987,6689,43309,44676,81296,0.43174405,0.60310228,0.32856297
UNetFormer-style ResNet34,42,wuxi_1380,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1380.tif,7331,1340,12895,8671,20226,0.33993323,0.50738831,0.26948586
UNetFormer-style ResNet34,42,wuxi_1381,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1381.tif,226,34,24754,260,24980,0.00903494,0.01790808,0.01891324
UNetFormer-style ResNet34,42,wuxi_1383,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1383.tif,9591,1209,30837,10800,40428,0.23034801,0.37444366,0.15102685
UNetFormer-style ResNet34,42,wuxi_1384,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1384.tif,16116,12065,16007,28181,32123,0.36471440,0.53449191,0.24317481
UNetFormer-style ResNet34,42,wuxi_1385,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1385.tif,34200,7065,18037,41265,52237,0.57670905,0.73153515,0.39376302
UNetFormer-style ResNet34,42,wuxi_1386,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1386.tif,46783,8689,28405,55472,75188,0.55775719,0.71610286,0.36327219
UNetFormer-style ResNet34,42,wuxi_1387,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1387.tif,61178,7575,19054,68753,80232,0.69673261,0.82126389,0.42011703
UNetFormer-style ResNet34,42,wuxi_1388,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1388.tif,22178,8677,17736,30855,39914,0.45642197,0.62677161,0.28055518
UNetFormer-style ResNet34,42,wuxi_1389,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1389.tif,474,0,9440,474,9914,0.04781118,0.09125915,0.02179140
UNetFormer-style ResNet34,42,wuxi_139,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_139.tif,40319,26926,15577,67245,55896,0.48681510,0.65484282,0.25028310
UNetFormer-style ResNet34,42,wuxi_1390,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1390.tif,14304,2484,16183,16788,30487,0.43383580,0.60514014,0.28533068
UNetFormer-style ResNet34,42,wuxi_1391,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1391.tif,19863,4768,2260,24631,22123,0.73864862,0.84968131,0.47090559
UNetFormer-style ResNet34,42,wuxi_1393,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1393.tif,47952,6137,15466,54089,63418,0.68941126,0.81615563,0.50040785
UNetFormer-style ResNet34,42,wuxi_1394,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1394.tif,55223,13486,14083,68709,69306,0.66700889,0.80024635,0.38802671
UNetFormer-style ResNet34,42,wuxi_1395,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1395.tif,36462,6897,35723,43359,72185,0.46106573,0.63113619,0.22482136
UNetFormer-style ResNet34,42,wuxi_1396,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1396.tif,1550,2920,1645,4470,3195,0.25347506,0.40443575,0.27594055
UNetFormer-style ResNet34,42,wuxi_1397,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1397.tif,34166,10245,18253,44411,52419,0.54522533,0.70569039,0.35582368
UNetFormer-style ResNet34,42,wuxi_1398,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1398.tif,45825,16139,38194,61964,84019,0.45752711,0.62781283,0.21044435
UNetFormer-style ResNet34,42,wuxi_1399,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1399.tif,64872,17105,48491,81977,113363,0.49722537,0.66419576,0.24650225
UNetFormer-style ResNet34,42,wuxi_14,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_14.tif,61031,4663,35955,65694,96986,0.60040925,0.75031965,0.23365066
UNetFormer-style ResNet34,42,wuxi_140,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_140.tif,28052,35531,1469,63583,29521,0.43122425,0.60259495,0.22195039
UNetFormer-style ResNet34,42,wuxi_1400,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1400.tif,2029,1126,1751,3155,3780,0.41357521,0.58514780,0.14979978
UNetFormer-style ResNet34,42,wuxi_1401,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1401.tif,16759,1612,3122,18371,19881,0.77974224,0.87624177,0.47390913
UNetFormer-style ResNet34,42,wuxi_1402,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1402.tif,66462,8951,9961,75413,76423,0.77848057,0.87544456,0.46970091
UNetFormer-style ResNet34,42,wuxi_1403,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1403.tif,35634,5188,10305,40822,45939,0.69697029,0.82142898,0.43142626
UNetFormer-style ResNet34,42,wuxi_1404,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1404.tif,0,0,0,0,0,1.00000000,1.00000000,1.00000000
UNetFormer-style ResNet34,42,wuxi_1405,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1405.tif,42316,8768,5754,51084,48070,0.74450192,0.85354096,0.42475248
UNetFormer-style ResNet34,42,wuxi_1406,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1406.tif,52458,2415,7842,54873,60300,0.83645061,0.91094267,0.56149878
UNetFormer-style ResNet34,42,wuxi_1407,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1407.tif,20816,18201,2872,39017,23688,0.49693237,0.66393430,0.39619260
UNetFormer-style ResNet34,42,wuxi_1408,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_1408.tif,34663,7067,323,41730,34986,0.82426937,0.90367068,0.50367147
UNetFormer-style ResNet34,42,wuxi_142,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_142.tif,65212,19817,28797,85029,94009,0.57290953,0.72847105,0.29121995
UNetFormer-style ResNet34,42,wuxi_143,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_143.tif,35551,22440,5929,57991,41480,0.55617960,0.71480130,0.24666153
UNetFormer-style ResNet34,42,wuxi_144,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_144.tif,0,4902,0,4902,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,wuxi_145,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_145.tif,0,4323,0,4323,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,wuxi_147,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_147.tif,69264,6297,10188,75561,79452,0.80775286,0.89365408,0.50688460
UNetFormer-style ResNet34,42,wuxi_148,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_148.tif,59934,1832,19569,61766,79503,0.73687834,0.84850887,0.36844041
UNetFormer-style ResNet34,42,wuxi_149,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_149.tif,26751,10496,57305,37247,84056,0.28292368,0.44106081,0.15753289
UNetFormer-style ResNet34,42,wuxi_150,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_150.tif,34896,29971,30764,64867,65660,0.36490259,0.53469397,0.26509140
UNetFormer-style ResNet34,42,wuxi_151,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_151.tif,46735,11080,11059,57815,57794,0.67855795,0.80850107,0.33185562
UNetFormer-style ResNet34,42,wuxi_152,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_152.tif,10417,7367,50568,17784,60985,0.15240227,0.26449492,0.24584235
UNetFormer-style ResNet34,42,wuxi_153,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_153.tif,49168,9339,19033,58507,68201,0.63409853,0.77608359,0.34900590
UNetFormer-style ResNet34,42,wuxi_154,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_154.tif,27671,28462,583,56133,28254,0.48788702,0.65581191,0.31653278
UNetFormer-style ResNet34,42,wuxi_155,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_155.tif,54120,16147,36335,70267,90455,0.50768278,0.67346101,0.27373304
UNetFormer-style ResNet34,42,wuxi_156,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_156.tif,59816,2213,3823,62029,63639,0.90833991,0.95196868,0.67954688
UNetFormer-style ResNet34,42,wuxi_157,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_157.tif,39513,1649,676,41162,40189,0.94442851,0.97142014,0.74371831
UNetFormer-style ResNet34,42,wuxi_159,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_159.tif,19435,12482,11598,31917,31033,0.44662760,0.61747419,0.20855481
UNetFormer-style ResNet34,42,wuxi_16,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_16.tif,51858,8869,8845,60727,60703,0.74538607,0.85412172,0.40246642
UNetFormer-style ResNet34,42,wuxi_160,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_160.tif,51667,10454,2201,62121,53868,0.80325550,0.89089483,0.53496102
UNetFormer-style ResNet34,42,wuxi_161,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_161.tif,43456,23527,18083,66983,61539,0.51085040,0.67624220,0.31915621
UNetFormer-style ResNet34,42,wuxi_162,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_162.tif,32227,14102,272,46329,32499,0.69155168,0.81765363,0.40646987
UNetFormer-style ResNet34,42,wuxi_164,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_164.tif,61020,7521,21159,68541,82179,0.68026756,0.80971338,0.50678742
UNetFormer-style ResNet34,42,wuxi_165,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_165.tif,79619,11250,4379,90869,83998,0.83591257,0.91062350,0.50119910
UNetFormer-style ResNet34,42,wuxi_166,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_166.tif,25327,20362,437,45689,25764,0.54908295,0.70891355,0.20659604
UNetFormer-style ResNet34,42,wuxi_167,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_167.tif,10710,3648,2783,14358,13493,0.62481769,0.76909267,0.31202662
UNetFormer-style ResNet34,42,wuxi_168,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_168.tif,24706,271,494,24977,25200,0.96996584,0.98475397,0.78956951
UNetFormer-style ResNet34,42,wuxi_169,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_169.tif,13728,62,435,13790,14163,0.96506151,0.98222016,0.76917729
UNetFormer-style ResNet34,42,wuxi_17,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_17.tif,71380,3841,24679,75221,96059,0.71451451,0.83348902,0.36369926
UNetFormer-style ResNet34,42,wuxi_171,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_171.tif,62210,9608,5134,71818,67344,0.80842603,0.89406591,0.49880713
UNetFormer-style ResNet34,42,wuxi_172,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_172.tif,51870,3832,17282,55702,69152,0.71070372,0.83089048,0.39237608
UNetFormer-style ResNet34,42,wuxi_173,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_173.tif,75489,13579,7142,89068,82631,0.78462738,0.87931788,0.39566211
UNetFormer-style ResNet34,42,wuxi_174,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_174.tif,31642,12491,5134,44133,36776,0.64225547,0.78216268,0.24739222
UNetFormer-style ResNet34,42,wuxi_175,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_175.tif,47289,2178,3945,49467,51234,0.88536284,0.93919623,0.49425763
UNetFormer-style ResNet34,42,wuxi_176,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_176.tif,50629,15251,1087,65880,51716,0.75602909,0.86106670,0.30753784
UNetFormer-style ResNet34,42,wuxi_177,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_177.tif,20266,14671,668,34937,20934,0.56918972,0.72545686,0.35878556
UNetFormer-style ResNet34,42,wuxi_178,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_178.tif,0,6078,0,6078,0,0.00000000,0.00000000,0.00000000
UNetFormer-style ResNet34,42,wuxi_179,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_179.tif,34330,1642,13239,35972,47569,0.69760826,0.82187190,0.37487998
UNetFormer-style ResNet34,42,wuxi_18,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_18.tif,42194,780,29012,42974,71206,0.58614175,0.73907865,0.31647859
UNetFormer-style ResNet34,42,wuxi_180,/path/to/project/data/raw/whu_mix_full_test/test/image/wuxi_180.tif,81557,10249,7351,91806,88908,0.82250371,0.90260854,0.55985428
